transition,ensemble_size,split_id,overlap
mingqing_to_late_qing,1,101,0.45
mingqing_to_late_qing,1,102,0.48
mingqing_to_late_qing,1,103,0.45
mingqing_to_late_qing,1,104,0.44
mingqing_to_late_qing,1,105,0.46
mingqing_to_late_qing,1,106,0.5
mingqing_to_late_qing,1,107,0.49
mingqing_to_late_qing,1,108,0.5
mingqing_to_late_qing,1,109,0.48
mingqing_to_late_qing,1,110,0.41
mingqing_to_late_qing,1,111,0.53
mingqing_to_late_qing,1,112,0.45
mingqing_to_late_qing,1,113,0.46
mingqing_to_late_qing,1,114,0.48
mingqing_to_late_qing,1,115,0.5
mingqing_to_late_qing,1,116,0.5
mingqing_to_late_qing,1,117,0.41
mingqing_to_late_qing,1,118,0.47
mingqing_to_late_qing,1,119,0.47
mingqing_to_late_qing,1,120,0.53
mingqing_to_late_qing,1,121,0.45
mingqing_to_late_qing,1,122,0.5
mingqing_to_late_qing,1,123,0.43
mingqing_to_late_qing,1,124,0.47
mingqing_to_late_qing,1,125,0.39
mingqing_to_late_qing,1,126,0.44
mingqing_to_late_qing,1,127,0.46
mingqing_to_late_qing,1,128,0.52
mingqing_to_late_qing,1,129,0.51
mingqing_to_late_qing,1,130,0.43
mingqing_to_late_qing,1,131,0.54
mingqing_to_late_qing,1,132,0.51
mingqing_to_late_qing,1,133,0.53
mingqing_to_late_qing,1,134,0.53
mingqing_to_late_qing,1,135,0.44
mingqing_to_late_qing,1,136,0.55
mingqing_to_late_qing,1,137,0.44
mingqing_to_late_qing,1,138,0.45
mingqing_to_late_qing,1,139,0.46
mingqing_to_late_qing,1,140,0.55
mingqing_to_late_qing,1,141,0.47
mingqing_to_late_qing,1,142,0.49
mingqing_to_late_qing,1,143,0.52
mingqing_to_late_qing,1,144,0.4
mingqing_to_late_qing,1,145,0.45
mingqing_to_late_qing,1,146,0.43
mingqing_to_late_qing,1,147,0.49
mingqing_to_late_qing,1,148,0.54
mingqing_to_late_qing,1,149,0.42
mingqing_to_late_qing,1,150,0.43
mingqing_to_late_qing,1,151,0.53
mingqing_to_late_qing,1,152,0.52
mingqing_to_late_qing,1,153,0.48
mingqing_to_late_qing,1,154,0.45
mingqing_to_late_qing,1,155,0.45
mingqing_to_late_qing,1,156,0.51
mingqing_to_late_qing,1,157,0.44
mingqing_to_late_qing,1,158,0.48
mingqing_to_late_qing,1,159,0.43
mingqing_to_late_qing,1,160,0.47
mingqing_to_late_qing,1,161,0.52
mingqing_to_late_qing,1,162,0.45
mingqing_to_late_qing,1,163,0.43
mingqing_to_late_qing,1,164,0.51
mingqing_to_late_qing,1,165,0.46
mingqing_to_late_qing,1,166,0.53
mingqing_to_late_qing,1,167,0.47
mingqing_to_late_qing,1,168,0.51
mingqing_to_late_qing,1,169,0.4
mingqing_to_late_qing,1,170,0.45
mingqing_to_late_qing,1,171,0.46
mingqing_to_late_qing,1,172,0.39
mingqing_to_late_qing,1,173,0.51
mingqing_to_late_qing,1,174,0.45
mingqing_to_late_qing,1,175,0.52
mingqing_to_late_qing,1,176,0.52
mingqing_to_late_qing,1,177,0.44
mingqing_to_late_qing,1,178,0.51
mingqing_to_late_qing,1,179,0.49
mingqing_to_late_qing,1,180,0.51
mingqing_to_late_qing,1,181,0.44
mingqing_to_late_qing,1,182,0.5
mingqing_to_late_qing,1,183,0.5
mingqing_to_late_qing,1,184,0.42
mingqing_to_late_qing,1,185,0.56
mingqing_to_late_qing,1,186,0.53
mingqing_to_late_qing,1,187,0.5
mingqing_to_late_qing,1,188,0.45
mingqing_to_late_qing,1,189,0.46
mingqing_to_late_qing,1,190,0.58
mingqing_to_late_qing,1,191,0.43
mingqing_to_late_qing,1,192,0.44
mingqing_to_late_qing,1,193,0.44
mingqing_to_late_qing,1,194,0.47
mingqing_to_late_qing,1,195,0.41
mingqing_to_late_qing,1,196,0.48
mingqing_to_late_qing,1,197,0.46
mingqing_to_late_qing,1,198,0.5
mingqing_to_late_qing,1,199,0.52
mingqing_to_late_qing,1,200,0.47
late_qing_to_republican,1,1,0.51
late_qing_to_republican,1,2,0.52
late_qing_to_republican,1,3,0.46
late_qing_to_republican,1,4,0.49
late_qing_to_republican,1,5,0.43
late_qing_to_republican,1,6,0.44
late_qing_to_republican,1,7,0.5
late_qing_to_republican,1,8,0.46
late_qing_to_republican,1,9,0.4
late_qing_to_republican,1,10,0.54
late_qing_to_republican,1,11,0.46
late_qing_to_republican,1,12,0.43
late_qing_to_republican,1,13,0.42
late_qing_to_republican,1,14,0.47
late_qing_to_republican,1,15,0.48
late_qing_to_republican,1,16,0.57
late_qing_to_republican,1,17,0.47
late_qing_to_republican,1,18,0.46
late_qing_to_republican,1,19,0.51
late_qing_to_republican,1,20,0.47
late_qing_to_republican,1,21,0.49
late_qing_to_republican,1,22,0.48
late_qing_to_republican,1,23,0.51
late_qing_to_republican,1,24,0.44
late_qing_to_republican,1,25,0.43
late_qing_to_republican,1,26,0.46
late_qing_to_republican,1,27,0.49
late_qing_to_republican,1,28,0.56
late_qing_to_republican,1,29,0.46
late_qing_to_republican,1,30,0.47
late_qing_to_republican,1,31,0.55
late_qing_to_republican,1,32,0.47
late_qing_to_republican,1,33,0.42
late_qing_to_republican,1,34,0.44
late_qing_to_republican,1,35,0.59
late_qing_to_republican,1,36,0.49
late_qing_to_republican,1,37,0.43
late_qing_to_republican,1,38,0.43
late_qing_to_republican,1,39,0.47
late_qing_to_republican,1,40,0.35
late_qing_to_republican,1,41,0.53
late_qing_to_republican,1,42,0.44
late_qing_to_republican,1,43,0.44
late_qing_to_republican,1,44,0.41
late_qing_to_republican,1,45,0.49
late_qing_to_republican,1,46,0.44
late_qing_to_republican,1,47,0.41
late_qing_to_republican,1,48,0.56
late_qing_to_republican,1,49,0.52
late_qing_to_republican,1,50,0.46
late_qing_to_republican,1,51,0.43
late_qing_to_republican,1,52,0.47
late_qing_to_republican,1,53,0.51
late_qing_to_republican,1,54,0.47
late_qing_to_republican,1,55,0.57
late_qing_to_republican,1,56,0.47
late_qing_to_republican,1,57,0.57
late_qing_to_republican,1,58,0.47
late_qing_to_republican,1,59,0.52
late_qing_to_republican,1,60,0.48
late_qing_to_republican,1,61,0.49
late_qing_to_republican,1,62,0.52
late_qing_to_republican,1,63,0.56
late_qing_to_republican,1,64,0.44
late_qing_to_republican,1,65,0.48
late_qing_to_republican,1,66,0.45
late_qing_to_republican,1,67,0.56
late_qing_to_republican,1,68,0.45
late_qing_to_republican,1,69,0.52
late_qing_to_republican,1,70,0.46
late_qing_to_republican,1,71,0.47
late_qing_to_republican,1,72,0.55
late_qing_to_republican,1,73,0.46
late_qing_to_republican,1,74,0.45
late_qing_to_republican,1,75,0.52
late_qing_to_republican,1,76,0.35
late_qing_to_republican,1,77,0.41
late_qing_to_republican,1,78,0.46
late_qing_to_republican,1,79,0.45
late_qing_to_republican,1,80,0.46
late_qing_to_republican,1,81,0.53
late_qing_to_republican,1,82,0.38
late_qing_to_republican,1,83,0.46
late_qing_to_republican,1,84,0.49
late_qing_to_republican,1,85,0.42
late_qing_to_republican,1,86,0.44
late_qing_to_republican,1,87,0.52
late_qing_to_republican,1,88,0.4
late_qing_to_republican,1,89,0.4
late_qing_to_republican,1,90,0.46
late_qing_to_republican,1,91,0.56
late_qing_to_republican,1,92,0.43
late_qing_to_republican,1,93,0.52
late_qing_to_republican,1,94,0.43
late_qing_to_republican,1,95,0.44
late_qing_to_republican,1,96,0.47
late_qing_to_republican,1,97,0.55
late_qing_to_republican,1,98,0.42
late_qing_to_republican,1,99,0.5
late_qing_to_republican,1,100,0.52
late_qing_to_republican,1,101,0.49
late_qing_to_republican,1,102,0.45
late_qing_to_republican,1,103,0.39
late_qing_to_republican,1,104,0.5
late_qing_to_republican,1,105,0.45
late_qing_to_republican,1,106,0.43
late_qing_to_republican,1,107,0.5
late_qing_to_republican,1,108,0.43
late_qing_to_republican,1,109,0.56
late_qing_to_republican,1,110,0.4
late_qing_to_republican,1,111,0.44
late_qing_to_republican,1,112,0.5
late_qing_to_republican,1,113,0.42
late_qing_to_republican,1,114,0.46
late_qing_to_republican,1,115,0.46
late_qing_to_republican,1,116,0.47
late_qing_to_republican,1,117,0.5
late_qing_to_republican,1,118,0.4
late_qing_to_republican,1,119,0.56
late_qing_to_republican,1,120,0.5
late_qing_to_republican,1,121,0.48
late_qing_to_republican,1,122,0.48
late_qing_to_republican,1,123,0.49
late_qing_to_republican,1,124,0.41
late_qing_to_republican,1,125,0.49
late_qing_to_republican,1,126,0.45
late_qing_to_republican,1,127,0.48
late_qing_to_republican,1,128,0.49
late_qing_to_republican,1,129,0.36
late_qing_to_republican,1,130,0.49
late_qing_to_republican,1,131,0.49
late_qing_to_republican,1,132,0.49
late_qing_to_republican,1,133,0.48
late_qing_to_republican,1,134,0.48
late_qing_to_republican,1,135,0.38
late_qing_to_republican,1,136,0.45
late_qing_to_republican,1,137,0.49
late_qing_to_republican,1,138,0.43
late_qing_to_republican,1,139,0.47
late_qing_to_republican,1,140,0.5
late_qing_to_republican,1,141,0.42
late_qing_to_republican,1,142,0.52
late_qing_to_republican,1,143,0.38
late_qing_to_republican,1,144,0.47
late_qing_to_republican,1,145,0.53
late_qing_to_republican,1,146,0.39
late_qing_to_republican,1,147,0.51
late_qing_to_republican,1,148,0.43
late_qing_to_republican,1,149,0.5
late_qing_to_republican,1,150,0.49
late_qing_to_republican,1,151,0.45
late_qing_to_republican,1,152,0.43
late_qing_to_republican,1,153,0.44
late_qing_to_republican,1,154,0.49
late_qing_to_republican,1,155,0.43
late_qing_to_republican,1,156,0.41
late_qing_to_republican,1,157,0.45
late_qing_to_republican,1,158,0.43
late_qing_to_republican,1,159,0.56
late_qing_to_republican,1,160,0.45
late_qing_to_republican,1,161,0.43
late_qing_to_republican,1,162,0.45
late_qing_to_republican,1,163,0.48
late_qing_to_republican,1,164,0.47
late_qing_to_republican,1,165,0.44
late_qing_to_republican,1,166,0.4
late_qing_to_republican,1,167,0.54
late_qing_to_republican,1,168,0.44
late_qing_to_republican,1,169,0.53
late_qing_to_republican,1,170,0.5
late_qing_to_republican,1,171,0.44
late_qing_to_republican,1,172,0.49
late_qing_to_republican,1,173,0.51
late_qing_to_republican,1,174,0.53
late_qing_to_republican,1,175,0.53
late_qing_to_republican,1,176,0.46
late_qing_to_republican,1,177,0.48
late_qing_to_republican,1,178,0.47
late_qing_to_republican,1,179,0.49
late_qing_to_republican,1,180,0.46
late_qing_to_republican,1,181,0.52
late_qing_to_republican,1,182,0.5
late_qing_to_republican,1,183,0.49
late_qing_to_republican,1,184,0.45
late_qing_to_republican,1,185,0.56
late_qing_to_republican,1,186,0.49
late_qing_to_republican,1,187,0.5
late_qing_to_republican,1,188,0.43
late_qing_to_republican,1,189,0.48
late_qing_to_republican,1,190,0.43
late_qing_to_republican,1,191,0.43
late_qing_to_republican,1,192,0.42
late_qing_to_republican,1,193,0.5
late_qing_to_republican,1,194,0.45
late_qing_to_republican,1,195,0.46
late_qing_to_republican,1,196,0.58
late_qing_to_republican,1,197,0.47
late_qing_to_republican,1,198,0.47
late_qing_to_republican,1,199,0.49
late_qing_to_republican,1,200,0.45
republican_to_socialist,1,1,0.37
republican_to_socialist,1,2,0.4
republican_to_socialist,1,3,0.49
republican_to_socialist,1,4,0.48
republican_to_socialist,1,5,0.44
republican_to_socialist,1,6,0.43
republican_to_socialist,1,7,0.47
republican_to_socialist,1,8,0.46
republican_to_socialist,1,9,0.43
republican_to_socialist,1,10,0.46
republican_to_socialist,1,11,0.39
republican_to_socialist,1,12,0.51
republican_to_socialist,1,13,0.34
republican_to_socialist,1,14,0.44
republican_to_socialist,1,15,0.41
republican_to_socialist,1,16,0.48
republican_to_socialist,1,17,0.57
republican_to_socialist,1,18,0.5
republican_to_socialist,1,19,0.48
republican_to_socialist,1,20,0.37
republican_to_socialist,1,21,0.43
republican_to_socialist,1,22,0.55
republican_to_socialist,1,23,0.4
republican_to_socialist,1,24,0.47
republican_to_socialist,1,25,0.39
republican_to_socialist,1,26,0.45
republican_to_socialist,1,27,0.53
republican_to_socialist,1,28,0.38
republican_to_socialist,1,29,0.43
republican_to_socialist,1,30,0.27
republican_to_socialist,1,31,0.47
republican_to_socialist,1,32,0.41
republican_to_socialist,1,33,0.39
republican_to_socialist,1,34,0.49
republican_to_socialist,1,35,0.44
republican_to_socialist,1,36,0.47
republican_to_socialist,1,37,0.45
republican_to_socialist,1,38,0.53
republican_to_socialist,1,39,0.5
republican_to_socialist,1,40,0.5
republican_to_socialist,1,41,0.34
republican_to_socialist,1,42,0.57
republican_to_socialist,1,43,0.47
republican_to_socialist,1,44,0.46
republican_to_socialist,1,45,0.36
republican_to_socialist,1,46,0.47
republican_to_socialist,1,47,0.38
republican_to_socialist,1,48,0.48
republican_to_socialist,1,49,0.33
republican_to_socialist,1,50,0.45
republican_to_socialist,1,51,0.43
republican_to_socialist,1,52,0.5
republican_to_socialist,1,53,0.5
republican_to_socialist,1,54,0.4
republican_to_socialist,1,55,0.46
republican_to_socialist,1,56,0.44
republican_to_socialist,1,57,0.45
republican_to_socialist,1,58,0.45
republican_to_socialist,1,59,0.43
republican_to_socialist,1,60,0.33
republican_to_socialist,1,61,0.49
republican_to_socialist,1,62,0.47
republican_to_socialist,1,63,0.45
republican_to_socialist,1,64,0.47
republican_to_socialist,1,65,0.37
republican_to_socialist,1,66,0.49
republican_to_socialist,1,67,0.45
republican_to_socialist,1,68,0.43
republican_to_socialist,1,69,0.46
republican_to_socialist,1,70,0.4
republican_to_socialist,1,71,0.47
republican_to_socialist,1,72,0.42
republican_to_socialist,1,73,0.45
republican_to_socialist,1,74,0.46
republican_to_socialist,1,75,0.39
republican_to_socialist,1,76,0.39
republican_to_socialist,1,77,0.43
republican_to_socialist,1,78,0.43
republican_to_socialist,1,79,0.44
republican_to_socialist,1,80,0.55
republican_to_socialist,1,81,0.53
republican_to_socialist,1,82,0.44
republican_to_socialist,1,83,0.43
republican_to_socialist,1,84,0.48
republican_to_socialist,1,85,0.43
republican_to_socialist,1,86,0.49
republican_to_socialist,1,87,0.48
republican_to_socialist,1,88,0.43
republican_to_socialist,1,89,0.46
republican_to_socialist,1,90,0.4
republican_to_socialist,1,91,0.43
republican_to_socialist,1,92,0.58
republican_to_socialist,1,93,0.45
republican_to_socialist,1,94,0.48
republican_to_socialist,1,95,0.38
republican_to_socialist,1,96,0.53
republican_to_socialist,1,97,0.48
republican_to_socialist,1,98,0.44
republican_to_socialist,1,99,0.43
republican_to_socialist,1,100,0.38
republican_to_socialist,1,101,0.38
republican_to_socialist,1,102,0.45
republican_to_socialist,1,103,0.44
republican_to_socialist,1,104,0.43
republican_to_socialist,1,105,0.51
republican_to_socialist,1,106,0.29
republican_to_socialist,1,107,0.45
republican_to_socialist,1,108,0.49
republican_to_socialist,1,109,0.4
republican_to_socialist,1,110,0.46
republican_to_socialist,1,111,0.43
republican_to_socialist,1,112,0.37
republican_to_socialist,1,113,0.49
republican_to_socialist,1,114,0.42
republican_to_socialist,1,115,0.42
republican_to_socialist,1,116,0.37
republican_to_socialist,1,117,0.47
republican_to_socialist,1,118,0.5
republican_to_socialist,1,119,0.32
republican_to_socialist,1,120,0.47
republican_to_socialist,1,121,0.5
republican_to_socialist,1,122,0.56
republican_to_socialist,1,123,0.43
republican_to_socialist,1,124,0.45
republican_to_socialist,1,125,0.44
republican_to_socialist,1,126,0.44
republican_to_socialist,1,127,0.45
republican_to_socialist,1,128,0.47
republican_to_socialist,1,129,0.4
republican_to_socialist,1,130,0.63
republican_to_socialist,1,131,0.43
republican_to_socialist,1,132,0.49
republican_to_socialist,1,133,0.45
republican_to_socialist,1,134,0.43
republican_to_socialist,1,135,0.48
republican_to_socialist,1,136,0.45
republican_to_socialist,1,137,0.5
republican_to_socialist,1,138,0.53
republican_to_socialist,1,139,0.47
republican_to_socialist,1,140,0.45
republican_to_socialist,1,141,0.37
republican_to_socialist,1,142,0.47
republican_to_socialist,1,143,0.51
republican_to_socialist,1,144,0.45
republican_to_socialist,1,145,0.5
republican_to_socialist,1,146,0.41
republican_to_socialist,1,147,0.49
republican_to_socialist,1,148,0.46
republican_to_socialist,1,149,0.49
republican_to_socialist,1,150,0.43
republican_to_socialist,1,151,0.4
republican_to_socialist,1,152,0.41
republican_to_socialist,1,153,0.43
republican_to_socialist,1,154,0.49
republican_to_socialist,1,155,0.39
republican_to_socialist,1,156,0.5
republican_to_socialist,1,157,0.47
republican_to_socialist,1,158,0.42
republican_to_socialist,1,159,0.46
republican_to_socialist,1,160,0.5
republican_to_socialist,1,161,0.44
republican_to_socialist,1,162,0.46
republican_to_socialist,1,163,0.49
republican_to_socialist,1,164,0.51
republican_to_socialist,1,165,0.51
republican_to_socialist,1,166,0.4
republican_to_socialist,1,167,0.46
republican_to_socialist,1,168,0.46
republican_to_socialist,1,169,0.41
republican_to_socialist,1,170,0.43
republican_to_socialist,1,171,0.35
republican_to_socialist,1,172,0.47
republican_to_socialist,1,173,0.46
republican_to_socialist,1,174,0.36
republican_to_socialist,1,175,0.47
republican_to_socialist,1,176,0.38
republican_to_socialist,1,177,0.4
republican_to_socialist,1,178,0.48
republican_to_socialist,1,179,0.44
republican_to_socialist,1,180,0.39
republican_to_socialist,1,181,0.47
republican_to_socialist,1,182,0.51
republican_to_socialist,1,183,0.4
republican_to_socialist,1,184,0.52
republican_to_socialist,1,185,0.48
republican_to_socialist,1,186,0.45
republican_to_socialist,1,187,0.36
republican_to_socialist,1,188,0.43
republican_to_socialist,1,189,0.36
republican_to_socialist,1,190,0.53
republican_to_socialist,1,191,0.5
republican_to_socialist,1,192,0.44
republican_to_socialist,1,193,0.39
republican_to_socialist,1,194,0.38
republican_to_socialist,1,195,0.47
republican_to_socialist,1,196,0.44
republican_to_socialist,1,197,0.49
republican_to_socialist,1,198,0.44
republican_to_socialist,1,199,0.43
republican_to_socialist,1,200,0.48
socialist_to_contemporary,1,1,0.39
socialist_to_contemporary,1,2,0.4
socialist_to_contemporary,1,3,0.36
socialist_to_contemporary,1,4,0.29
socialist_to_contemporary,1,5,0.42
socialist_to_contemporary,1,6,0.33
socialist_to_contemporary,1,7,0.33
socialist_to_contemporary,1,8,0.36
socialist_to_contemporary,1,9,0.42
socialist_to_contemporary,1,10,0.37
socialist_to_contemporary,1,11,0.38
socialist_to_contemporary,1,12,0.34
socialist_to_contemporary,1,13,0.35
socialist_to_contemporary,1,14,0.42
socialist_to_contemporary,1,15,0.31
socialist_to_contemporary,1,16,0.44
socialist_to_contemporary,1,17,0.36
socialist_to_contemporary,1,18,0.31
socialist_to_contemporary,1,19,0.39
socialist_to_contemporary,1,20,0.35
socialist_to_contemporary,1,21,0.38
socialist_to_contemporary,1,22,0.37
socialist_to_contemporary,1,23,0.39
socialist_to_contemporary,1,24,0.35
socialist_to_contemporary,1,25,0.45
socialist_to_contemporary,1,26,0.37
socialist_to_contemporary,1,27,0.33
socialist_to_contemporary,1,28,0.37
socialist_to_contemporary,1,29,0.37
socialist_to_contemporary,1,30,0.44
socialist_to_contemporary,1,31,0.42
socialist_to_contemporary,1,32,0.36
socialist_to_contemporary,1,33,0.37
socialist_to_contemporary,1,34,0.44
socialist_to_contemporary,1,35,0.36
socialist_to_contemporary,1,36,0.41
socialist_to_contemporary,1,37,0.4
socialist_to_contemporary,1,38,0.45
socialist_to_contemporary,1,39,0.38
socialist_to_contemporary,1,40,0.43
socialist_to_contemporary,1,41,0.4
socialist_to_contemporary,1,42,0.38
socialist_to_contemporary,1,43,0.44
socialist_to_contemporary,1,44,0.32
socialist_to_contemporary,1,45,0.4
socialist_to_contemporary,1,46,0.35
socialist_to_contemporary,1,47,0.48
socialist_to_contemporary,1,48,0.37
socialist_to_contemporary,1,49,0.31
socialist_to_contemporary,1,50,0.4
socialist_to_contemporary,1,51,0.36
socialist_to_contemporary,1,52,0.45
socialist_to_contemporary,1,53,0.41
socialist_to_contemporary,1,54,0.29
socialist_to_contemporary,1,55,0.28
socialist_to_contemporary,1,56,0.42
socialist_to_contemporary,1,57,0.43
socialist_to_contemporary,1,58,0.39
socialist_to_contemporary,1,59,0.3
socialist_to_contemporary,1,60,0.34
socialist_to_contemporary,1,61,0.3
socialist_to_contemporary,1,62,0.39
socialist_to_contemporary,1,63,0.38
socialist_to_contemporary,1,64,0.45
socialist_to_contemporary,1,65,0.38
socialist_to_contemporary,1,66,0.36
socialist_to_contemporary,1,67,0.37
socialist_to_contemporary,1,68,0.37
socialist_to_contemporary,1,69,0.3
socialist_to_contemporary,1,70,0.39
socialist_to_contemporary,1,71,0.43
socialist_to_contemporary,1,72,0.42
socialist_to_contemporary,1,73,0.33
socialist_to_contemporary,1,74,0.34
socialist_to_contemporary,1,75,0.4
socialist_to_contemporary,1,76,0.43
socialist_to_contemporary,1,77,0.4
socialist_to_contemporary,1,78,0.39
socialist_to_contemporary,1,79,0.31
socialist_to_contemporary,1,80,0.42
socialist_to_contemporary,1,81,0.41
socialist_to_contemporary,1,82,0.39
socialist_to_contemporary,1,83,0.41
socialist_to_contemporary,1,84,0.45
socialist_to_contemporary,1,85,0.4
socialist_to_contemporary,1,86,0.37
socialist_to_contemporary,1,87,0.39
socialist_to_contemporary,1,88,0.36
socialist_to_contemporary,1,89,0.38
socialist_to_contemporary,1,90,0.43
socialist_to_contemporary,1,91,0.36
socialist_to_contemporary,1,92,0.44
socialist_to_contemporary,1,93,0.37
socialist_to_contemporary,1,94,0.41
socialist_to_contemporary,1,95,0.38
socialist_to_contemporary,1,96,0.32
socialist_to_contemporary,1,97,0.36
socialist_to_contemporary,1,98,0.36
socialist_to_contemporary,1,99,0.44
socialist_to_contemporary,1,100,0.35
socialist_to_contemporary,1,101,0.44
socialist_to_contemporary,1,102,0.36
socialist_to_contemporary,1,103,0.41
socialist_to_contemporary,1,104,0.37
socialist_to_contemporary,1,105,0.43
socialist_to_contemporary,1,106,0.37
socialist_to_contemporary,1,107,0.39
socialist_to_contemporary,1,108,0.4
socialist_to_contemporary,1,109,0.43
socialist_to_contemporary,1,110,0.38
socialist_to_contemporary,1,111,0.49
socialist_to_contemporary,1,112,0.46
socialist_to_contemporary,1,113,0.4
socialist_to_contemporary,1,114,0.37
socialist_to_contemporary,1,115,0.33
socialist_to_contemporary,1,116,0.31
socialist_to_contemporary,1,117,0.36
socialist_to_contemporary,1,118,0.42
socialist_to_contemporary,1,119,0.36
socialist_to_contemporary,1,120,0.43
socialist_to_contemporary,1,121,0.42
socialist_to_contemporary,1,122,0.35
socialist_to_contemporary,1,123,0.38
socialist_to_contemporary,1,124,0.49
socialist_to_contemporary,1,125,0.35
socialist_to_contemporary,1,126,0.42
socialist_to_contemporary,1,127,0.46
socialist_to_contemporary,1,128,0.39
socialist_to_contemporary,1,129,0.36
socialist_to_contemporary,1,130,0.44
socialist_to_contemporary,1,131,0.44
socialist_to_contemporary,1,132,0.39
socialist_to_contemporary,1,133,0.42
socialist_to_contemporary,1,134,0.33
socialist_to_contemporary,1,135,0.34
socialist_to_contemporary,1,136,0.39
socialist_to_contemporary,1,137,0.32
socialist_to_contemporary,1,138,0.45
socialist_to_contemporary,1,139,0.37
socialist_to_contemporary,1,140,0.33
socialist_to_contemporary,1,141,0.41
socialist_to_contemporary,1,142,0.42
socialist_to_contemporary,1,143,0.35
socialist_to_contemporary,1,144,0.41
socialist_to_contemporary,1,145,0.42
socialist_to_contemporary,1,146,0.44
socialist_to_contemporary,1,147,0.42
socialist_to_contemporary,1,148,0.33
socialist_to_contemporary,1,149,0.32
socialist_to_contemporary,1,150,0.43
socialist_to_contemporary,1,151,0.41
socialist_to_contemporary,1,152,0.37
socialist_to_contemporary,1,153,0.37
socialist_to_contemporary,1,154,0.4
socialist_to_contemporary,1,155,0.4
socialist_to_contemporary,1,156,0.42
socialist_to_contemporary,1,157,0.35
socialist_to_contemporary,1,158,0.41
socialist_to_contemporary,1,159,0.43
socialist_to_contemporary,1,160,0.38
socialist_to_contemporary,1,161,0.41
socialist_to_contemporary,1,162,0.37
socialist_to_contemporary,1,163,0.33
socialist_to_contemporary,1,164,0.35
socialist_to_contemporary,1,165,0.42
socialist_to_contemporary,1,166,0.39
socialist_to_contemporary,1,167,0.33
socialist_to_contemporary,1,168,0.31
socialist_to_contemporary,1,169,0.39
socialist_to_contemporary,1,170,0.35
socialist_to_contemporary,1,171,0.36
socialist_to_contemporary,1,172,0.42
socialist_to_contemporary,1,173,0.41
socialist_to_contemporary,1,174,0.44
socialist_to_contemporary,1,175,0.44
socialist_to_contemporary,1,176,0.37
socialist_to_contemporary,1,177,0.37
socialist_to_contemporary,1,178,0.37
socialist_to_contemporary,1,179,0.35
socialist_to_contemporary,1,180,0.39
socialist_to_contemporary,1,181,0.3
socialist_to_contemporary,1,182,0.44
socialist_to_contemporary,1,183,0.33
socialist_to_contemporary,1,184,0.35
socialist_to_contemporary,1,185,0.35
socialist_to_contemporary,1,186,0.37
socialist_to_contemporary,1,187,0.45
socialist_to_contemporary,1,188,0.38
socialist_to_contemporary,1,189,0.36
socialist_to_contemporary,1,190,0.32
socialist_to_contemporary,1,191,0.3
socialist_to_contemporary,1,192,0.44
socialist_to_contemporary,1,193,0.4
socialist_to_contemporary,1,194,0.36
socialist_to_contemporary,1,195,0.41
socialist_to_contemporary,1,196,0.38
socialist_to_contemporary,1,197,0.42
socialist_to_contemporary,1,198,0.35
socialist_to_contemporary,1,199,0.42
socialist_to_contemporary,1,200,0.38
mingqing_to_late_qing,3,1,0.64
mingqing_to_late_qing,3,2,0.63
mingqing_to_late_qing,3,3,0.72
mingqing_to_late_qing,3,4,0.69
mingqing_to_late_qing,3,5,0.71
mingqing_to_late_qing,3,6,0.7
mingqing_to_late_qing,3,7,0.62
mingqing_to_late_qing,3,8,0.63
mingqing_to_late_qing,3,9,0.66
mingqing_to_late_qing,3,10,0.68
mingqing_to_late_qing,3,11,0.64
mingqing_to_late_qing,3,12,0.63
mingqing_to_late_qing,3,13,0.64
mingqing_to_late_qing,3,14,0.67
mingqing_to_late_qing,3,15,0.67
mingqing_to_late_qing,3,16,0.66
mingqing_to_late_qing,3,17,0.71
mingqing_to_late_qing,3,18,0.62
mingqing_to_late_qing,3,19,0.66
mingqing_to_late_qing,3,20,0.65
mingqing_to_late_qing,3,21,0.68
mingqing_to_late_qing,3,22,0.68
mingqing_to_late_qing,3,23,0.59
mingqing_to_late_qing,3,24,0.66
mingqing_to_late_qing,3,25,0.62
mingqing_to_late_qing,3,26,0.65
mingqing_to_late_qing,3,27,0.65
mingqing_to_late_qing,3,28,0.67
mingqing_to_late_qing,3,29,0.68
mingqing_to_late_qing,3,30,0.71
mingqing_to_late_qing,3,31,0.65
mingqing_to_late_qing,3,32,0.74
mingqing_to_late_qing,3,33,0.7
mingqing_to_late_qing,3,34,0.66
mingqing_to_late_qing,3,35,0.76
mingqing_to_late_qing,3,36,0.72
mingqing_to_late_qing,3,37,0.61
mingqing_to_late_qing,3,38,0.72
mingqing_to_late_qing,3,39,0.64
mingqing_to_late_qing,3,40,0.69
mingqing_to_late_qing,3,41,0.65
mingqing_to_late_qing,3,42,0.65
mingqing_to_late_qing,3,43,0.76
mingqing_to_late_qing,3,44,0.6
mingqing_to_late_qing,3,45,0.64
mingqing_to_late_qing,3,46,0.67
mingqing_to_late_qing,3,47,0.6
mingqing_to_late_qing,3,48,0.71
mingqing_to_late_qing,3,49,0.63
mingqing_to_late_qing,3,50,0.69
mingqing_to_late_qing,3,51,0.65
mingqing_to_late_qing,3,52,0.63
mingqing_to_late_qing,3,53,0.69
mingqing_to_late_qing,3,54,0.71
mingqing_to_late_qing,3,55,0.66
mingqing_to_late_qing,3,56,0.69
mingqing_to_late_qing,3,57,0.69
mingqing_to_late_qing,3,58,0.71
mingqing_to_late_qing,3,59,0.69
