word,mean_change,std_change,ci_low,ci_high,n_trials,z_score,count_pre,count_post,cooc_pre,cooc_post,null_mean,p_value
严重,0.099972,0.040411,0.021100,0.171915,100,2.473864,357,684,10,12,-0.002747,0.049505
奔腾,0.099926,0.039317,0.026233,0.173030,100,2.541559,21,72,0,6,0.001791,0.039604
翻来覆去,0.099872,0.036973,0.032031,0.164123,100,2.701249,63,84,3,8,-0.007242,0.059406
弄不清,0.099770,0.042949,0.018228,0.183083,100,2.322977,37,110,1,5,-0.011805,0.039604
负责,0.099689,0.037396,0.030888,0.176922,100,2.665752,240,657,3,8,-0.003134,0.029703
彻底,0.099513,0.039437,0.031297,0.173161,100,2.523346,141,475,4,6,-0.004053,0.118812
烟袋,0.099444,0.038860,0.011592,0.176682,100,2.559009,164,441,3,10,-0.001065,0.039604
麦子,0.099405,0.041419,0.027158,0.184050,100,2.399957,51,1336,0,16,-0.002814,0.059406
骨碌,0.099282,0.039155,0.022967,0.170531,100,2.535614,14,101,0,6,-0.005780,0.059406
地乱,0.099218,0.037858,0.041719,0.167009,100,2.620826,27,76,4,10,-0.004249,0.079208
升腾,0.099059,0.038287,0.021925,0.171194,100,2.587304,11,56,0,11,-0.002451,0.089109
一连,0.099056,0.037743,0.014077,0.174206,100,2.624507,184,536,3,5,0.006637,0.089109
红眼,0.099056,0.035593,0.035576,0.170186,100,2.782998,16,167,0,5,-0.006908,0.059406
打着,0.098916,0.040070,0.026898,0.171831,100,2.468570,348,711,7,26,0.009913,0.059406
踏实,0.098830,0.040258,0.029533,0.184155,100,2.454918,24,134,8,56,-0.000198,0.059406
脑袋,0.098646,0.038359,0.026029,0.162340,100,2.571651,572,1959,10,42,-0.004659,0.069307
他妈,0.098366,0.038931,0.031919,0.174444,100,2.526671,113,432,0,13,0.002055,0.039604
两条,0.098312,0.043475,0.008688,0.183999,100,2.261334,369,455,4,7,-0.007321,0.069307
勾起,0.098136,0.035556,0.036470,0.163513,100,2.760017,21,60,2,5,0.003321,0.049505
冲击,0.098071,0.035942,0.036904,0.178574,100,2.728561,30,145,1,7,0.001051,0.069307
手枪,0.098061,0.043294,0.015994,0.178972,100,2.265015,334,694,4,19,-0.006961,0.069307
伯伯,0.097822,0.040485,0.018341,0.170328,100,2.416271,316,283,3,6,-0.004370,0.069307
一支,0.097778,0.042335,0.020361,0.176854,100,2.309614,467,913,4,12,0.000182,0.069307
一段,0.097726,0.044562,0.008517,0.176859,100,2.193033,615,640,14,15,0.001088,0.059406
碰到,0.097598,0.043240,0.021604,0.173615,100,2.257110,301,588,4,10,-0.002961,0.029703
春兰,0.097550,0.035799,0.028957,0.170890,100,2.724926,64,493,0,22,-0.000883,0.069307
八成,0.097544,0.040342,0.019586,0.176211,100,2.417896,52,115,3,6,-0.008697,0.049505
钢针,0.097499,0.038143,0.026404,0.164893,100,2.556115,9,26,0,5,0.008516,0.089109
情不自禁,0.097333,0.040829,0.013240,0.163112,100,2.383901,43,108,2,9,-0.004196,0.069307
发毛,0.097266,0.044799,0.013424,0.184160,100,2.171172,7,20,1,11,0.000771,0.039604
激起,0.096932,0.038666,0.031662,0.173334,100,2.506928,93,135,9,22,0.009206,0.108911
穿着,0.096868,0.035057,0.035161,0.161059,100,2.763114,722,992,2,9,-0.006151,0.059406
装满,0.096770,0.046480,0.015633,0.181079,100,2.081991,82,107,15,6,0.000611,0.059406
压力,0.096758,0.033314,0.029142,0.154028,100,2.904462,41,133,2,6,0.004741,0.059406
捂着,0.096608,0.040962,0.011897,0.177857,100,2.358477,26,137,6,10,-0.006236,0.069307
枪毙,0.096549,0.037140,0.020585,0.163068,100,2.599555,212,316,1,8,-0.013584,0.049505
交织着,0.096542,0.036334,0.039986,0.166361,100,2.657099,5,18,0,10,0.002567,0.099010
工商界,0.096424,0.036903,0.016205,0.172960,100,2.612883,5,804,0,13,0.005701,0.099010
传到,0.096114,0.038270,0.016419,0.168009,100,2.511483,149,237,3,16,-0.001857,0.019802
好多,0.096025,0.033119,0.027784,0.150415,100,2.899397,359,969,14,31,-0.008341,0.029703
思绪,0.095998,0.039640,0.015866,0.171134,100,2.421754,55,88,1,7,-0.003137,0.069307
老家伙,0.095931,0.035095,0.039505,0.172118,100,2.733447,34,153,1,5,-0.002631,0.099010
热爱,0.095908,0.038029,0.025728,0.179686,100,2.521983,38,127,2,10,0.002768,0.099010
控制,0.095886,0.036291,0.024547,0.176532,100,2.642120,151,310,5,12,-0.005152,0.029703
忽然间,0.095854,0.039493,0.014347,0.164927,100,2.427101,46,50,0,6,-0.009600,0.019802
看法,0.095812,0.038209,0.015965,0.163873,100,2.507578,112,564,1,13,-0.001623,0.069307
满身,0.095696,0.040486,0.029266,0.161946,100,2.363692,121,207,7,6,0.009650,0.138614
正在,0.095665,0.039057,0.012088,0.174983,100,2.449378,2500,3987,62,87,0.004983,0.089109
想不到,0.095420,0.040814,0.008330,0.164576,100,2.337916,621,566,13,15,-0.005205,0.069307
工作,0.095253,0.042820,0.009768,0.170690,100,2.224498,1872,6867,20,94,0.000557,0.069307
以后,0.095231,0.039404,0.019938,0.174605,100,2.416778,3780,5228,58,103,0.000451,0.079208
出事,0.095212,0.038750,0.030585,0.167511,100,2.457091,85,179,1,5,-0.010607,0.059406
立即,0.095118,0.048202,0.009573,0.205366,100,1.973328,233,1009,5,20,0.006005,0.029703
冷战,0.094955,0.037503,0.027659,0.170973,100,2.531961,19,31,0,7,-0.000645,0.059406
说不上来,0.094937,0.037521,0.017858,0.160896,100,2.530201,40,46,2,9,-0.009421,0.059406
出气,0.094933,0.034720,0.028824,0.169172,100,2.734275,97,119,2,7,-0.001420,0.118812
嗓子,0.094900,0.037641,0.009197,0.156757,100,2.521199,272,544,11,28,0.000852,0.079208
生产,0.094837,0.040338,0.011156,0.165540,100,2.351092,146,1181,0,10,0.003239,0.079208
产生,0.094813,0.040910,0.018690,0.170655,100,2.317614,174,467,9,62,0.010409,0.069307
发出,0.094786,0.038797,0.021031,0.179728,100,2.443122,850,1138,26,49,-0.000785,0.079208
通过,0.094657,0.046705,0.021309,0.199291,100,2.026699,290,790,6,16,-0.001588,0.049505
字儿,0.094560,0.038982,0.033983,0.177252,100,2.425745,42,210,0,5,0.000587,0.079208
江水,0.094341,0.043442,0.022915,0.178890,100,2.171645,78,654,1,16,-0.004115,0.049505
象是,0.094285,0.040037,0.024732,0.175268,100,2.354941,192,517,4,28,-0.001071,0.049505
批准,0.094275,0.041090,0.020453,0.184191,100,2.294375,26,249,0,6,-0.003433,0.069307
再也,0.094017,0.038418,0.029897,0.169628,100,2.447195,430,1021,19,43,0.000287,0.049505
汗珠,0.093837,0.040370,0.019746,0.165077,100,2.324443,102,186,3,9,0.002633,0.069307
回想,0.093818,0.038414,0.012647,0.162250,100,2.442254,155,133,9,11,0.007151,0.089109
的亲,0.093633,0.042843,0.010491,0.166255,100,2.185473,85,134,2,6,-0.003687,0.079208
大娘,0.093594,0.044266,0.003743,0.161754,100,2.114376,564,1299,10,35,-0.011432,0.039604
参谋长,0.093543,0.043414,-0.001342,0.171069,100,2.154661,8,361,0,7,-0.006598,0.039604
社里,0.093502,0.036216,0.031019,0.157221,100,2.581805,13,702,0,10,-0.001386,0.079208
着气,0.093456,0.039993,0.019159,0.163364,100,2.336783,137,216,2,6,0.000480,0.089109
纱厂,0.093112,0.034058,0.029621,0.156465,100,2.733940,24,367,0,5,0.000259,0.108911
正像,0.093064,0.047260,0.010148,0.180160,100,1.969180,129,137,4,5,0.004029,0.089109
茄子,0.092881,0.039450,0.007865,0.161171,100,2.354403,34,247,1,6,0.002203,0.089109
找到,0.092781,0.037038,0.014580,0.161639,100,2.504997,731,1483,12,28,-0.006531,0.019802
响声,0.092691,0.035494,0.035222,0.173461,100,2.611453,205,431,5,6,0.000320,0.069307
转开,0.092591,0.037765,0.023016,0.156029,100,2.451758,9,16,0,6,-0.003140,0.089109
进行,0.092467,0.041643,0.003374,0.175415,100,2.220443,352,1530,5,8,0.003731,0.089109
全部,0.092449,0.042940,0.012902,0.170275,100,2.152952,351,1123,7,15,-0.001530,0.099010
泪水,0.092252,0.036145,0.023211,0.152420,100,2.552307,215,481,67,65,0.004431,0.069307
个数,0.092247,0.038188,0.028630,0.172557,100,2.415602,6,39,2,22,-0.004486,0.079208
心情,0.092240,0.036926,0.031516,0.160925,100,2.497934,700,1557,16,40,0.005762,0.108911
还有,0.092204,0.044940,0.016392,0.180044,100,2.051739,5200,6077,59,78,-0.003591,0.059406
尤其,0.092177,0.044274,0.011575,0.175117,100,2.081992,784,439,17,16,0.007661,0.049505
那家伙,0.092038,0.041213,0.015257,0.167877,100,2.233231,35,200,0,5,-0.013842,0.049505
在场,0.092029,0.037663,0.028272,0.162694,100,2.443483,161,276,4,9,0.001176,0.079208
巴掌,0.091704,0.036867,0.025901,0.161842,100,2.487426,80,207,3,5,-0.006787,0.099010
有气,0.091668,0.041617,0.008810,0.170863,100,2.202660,39,48,9,9,-0.001498,0.069307
受到,0.091296,0.036032,0.021125,0.154884,100,2.533728,211,609,3,21,0.008069,0.089109
静听,0.091292,0.041695,0.018559,0.170838,100,2.189511,90,129,6,8,-0.000693,0.049505
汹涌,0.091292,0.038911,0.023476,0.161877,100,2.346165,54,70,3,12,-0.002628,0.049505
大妈,0.091246,0.036985,0.031134,0.172543,100,2.467126,103,238,0,7,-0.009445,0.079208
地听,0.091242,0.040777,0.025104,0.168973,100,2.237581,167,503,6,26,-0.003064,0.069307
哭声,0.091206,0.043233,0.007197,0.169723,100,2.109642,294,217,7,5,0.004855,0.108911
地朝,0.091139,0.042775,0.011825,0.169424,100,2.130657,18,332,2,5,-0.006222,0.069307
发愁,0.091028,0.044413,-0.001473,0.171727,100,2.049608,124,216,3,15,-0.005580,0.059406
就越,0.090990,0.038463,0.023894,0.153022,100,2.365614,84,145,5,7,0.005436,0.059406
发言,0.090771,0.046799,0.013031,0.195472,100,1.939587,103,498,3,7,0.004670,0.089109
窝儿,0.090518,0.035218,0.013554,0.147389,100,2.570192,12,21,6,5,-0.007463,0.029703
每个,0.090459,0.042722,0.009425,0.168493,100,2.117383,323,499,10,25,0.001795,0.069307
大会,0.090430,0.038760,0.025455,0.169578,100,2.333093,188,680,0,9,-0.001438,0.049505
别扭,0.090405,0.037146,0.024058,0.169429,100,2.433760,77,184,10,44,-0.005046,0.049505
担任,0.090402,0.041472,0.019430,0.166929,100,2.179824,199,436,0,6,-0.001223,0.049505
秃子,0.090364,0.041334,0.012534,0.172666,100,2.186182,84,282,0,5,-0.007317,0.059406
何况,0.090353,0.040065,0.004771,0.169685,100,2.255147,433,261,3,5,-0.002944,0.069307
多年,0.090235,0.040426,0.018160,0.157532,100,2.232117,365,361,5,6,-0.000192,0.029703
不仅,0.090155,0.045588,0.009572,0.171080,100,1.977610,251,672,6,15,-0.002847,0.079208
地问,0.090014,0.037132,0.011238,0.161502,100,2.424153,243,940,2,15,-0.002594,0.079208
仇恨,0.089969,0.039281,0.015173,0.159636,100,2.290393,211,462,14,108,0.005601,0.069307
打算盘,0.089939,0.038585,0.012377,0.161912,100,2.330938,20,56,0,8,-0.001519,0.049505
士兵,0.089863,0.038533,0.002484,0.162392,100,2.332101,94,977,1,18,0.005474,0.089109
照顾,0.089844,0.041202,0.012220,0.162225,100,2.180595,348,621,4,7,-0.001581,0.099010
青年人,0.089805,0.039378,0.010499,0.163368,100,2.280586,164,291,1,5,0.001394,0.039604
出发,0.089798,0.042146,0.023063,0.171731,100,2.130623,261,785,3,10,0.000087,0.069307
般的,0.089740,0.036656,0.014648,0.151786,100,2.448178,318,579,4,25,0.006464,0.168317
剧烈地,0.089734,0.045319,0.005534,0.171455,100,1.980037,8,34,2,6,-0.001933,0.069307
小兔子,0.089701,0.035804,0.018710,0.159288,100,2.505332,9,9,0,5,-0.008715,0.059406
那股,0.089697,0.040102,0.023079,0.170954,100,2.236753,25,134,1,13,0.002473,0.079208
会场,0.089634,0.039844,0.016110,0.167332,100,2.249638,149,596,0,8,0.004344,0.079208
嘴头,0.089587,0.035898,0.030015,0.152022,100,2.495587,5,49,0,5,-0.009565,0.069307
宣传,0.089563,0.035642,0.027425,0.160479,100,2.512842,161,768,3,8,0.000883,0.089109
一个劲,0.089553,0.041588,0.013424,0.170738,100,2.153324,19,117,1,8,0.002634,0.059406
嘉庆,0.089453,0.040603,0.018345,0.164870,100,2.203100,6,361,0,11,0.000619,0.069307
眼前,0.089257,0.044971,0.009895,0.167329,100,1.984775,1126,1375,32,60,-0.008732,0.059406
检查,0.089230,0.043774,-0.003279,0.170676,100,2.038400,197,781,1,9,-0.003186,0.039604
开花,0.089189,0.037762,0.023926,0.171777,100,2.361856,80,95,2,5,-0.000885,0.059406
抽烟,0.089172,0.039153,0.011170,0.173823,100,2.277503,124,312,5,6,-0.001841,0.069307
会议,0.089148,0.040407,0.023245,0.167749,100,2.206250,140,896,2,11,0.002685,0.089109
武器,0.089083,0.043205,0.014918,0.162693,100,2.061884,174,714,1,7,0.005377,0.148515
火星,0.088979,0.039657,0.016512,0.166773,100,2.243691,100,129,1,15,-0.000651,0.089109
青年,0.088959,0.039397,0.016886,0.175278,100,2.257996,1309,1412,22,24,0.010476,0.099010
寻思,0.088814,0.039043,0.003563,0.164816,100,2.274781,112,251,14,15,0.002956,0.029703
坚持,0.088792,0.039676,0.008138,0.170607,100,2.237908,216,667,4,5,-0.007684,0.039604
连个,0.088669,0.040382,0.019313,0.175378,100,2.195730,85,290,1,5,-0.004343,0.049505
一霎时,0.088644,0.040783,0.015708,0.161067,100,2.173537,38,75,1,8,0.001831,0.079208
裤子,0.088594,0.039135,0.012169,0.157179,100,2.263805,276,322,7,5,-0.010314,0.089109
不干,0.088534,0.041643,-0.000740,0.155825,100,2.126002,256,509,1,7,-0.008361,0.069307
浪花,0.088488,0.033323,0.022435,0.157023,100,2.655488,35,65,0,7,-0.000856,0.059406
急急忙忙,0.088214,0.040881,0.019454,0.179719,100,2.157824,44,166,0,5,-0.000584,0.049505
解不开,0.088198,0.040144,0.015911,0.167195,100,2.197014,17,35,3,7,-0.005295,0.059406
院里,0.087943,0.042199,0.006805,0.176224,100,2.084011,284,1006,2,9,-0.009915,0.079208
矛盾,0.087942,0.041599,0.009312,0.179682,100,2.114062,180,404,17,20,0.002181,0.089109
叹口气,0.087691,0.036879,0.012996,0.151400,100,2.377793,61,225,0,6,0.005194,0.079208
女人,0.087576,0.038779,0.013409,0.165550,100,2.258325,4122,2171,60,44,-0.002823,0.108911
营长,0.087419,0.039081,0.008406,0.160091,100,2.236868,66,1170,0,21,-0.004912,0.079208
被捕,0.087405,0.033811,0.022227,0.153839,100,2.585093,151,437,2,13,-0.008029,0.059406
扫荡,0.087155,0.042432,0.016253,0.172166,100,2.054006,33,499,0,8,-0.008577,0.099010
止不住,0.087116,0.035040,0.021634,0.147361,100,2.486186,57,105,7,13,0.009883,0.069307
浮现,0.087097,0.037991,0.013203,0.155172,100,2.292608,52,112,3,31,-0.004742,0.099010
点子,0.086820,0.039119,0.025917,0.160069,100,2.219417,58,138,1,5,0.003391,0.089109
发颤,0.086765,0.041365,0.015598,0.166283,100,2.097548,59,77,7,6,0.002894,0.099010
洋溢着,0.086397,0.033364,0.020025,0.162806,100,2.589530,6,37,1,5,0.008962,0.138614
埋藏,0.086346,0.042873,-0.002769,0.168263,100,2.013977,36,85,10,16,-0.006480,0.059406
工程师,0.086308,0.035144,0.013400,0.148796,100,2.455849,25,326,0,5,0.001653,0.138614
鼓励,0.086166,0.041127,0.002994,0.157543,100,2.095124,192,414,3,10,-0.000633,0.099010
一眨眼,0.086160,0.040656,0.014647,0.175105,100,2.119232,30,107,0,8,-0.006757,0.069307
手指头,0.086158,0.042034,0.009609,0.169281,100,2.049704,129,248,1,5,-0.000073,0.118812
喉咙,0.086119,0.039158,0.001310,0.156989,100,2.199249,269,245,5,9,0.007820,0.108911
七上八下,0.086107,0.033176,0.024748,0.141061,100,2.595470,18,32,15,31,-0.002115,0.079208
难受,0.085992,0.037713,0.008540,0.163039,100,2.280184,365,599,103,182,0.004313,0.039604
教育,0.085989,0.041490,0.007723,0.167697,100,2.072503,706,803,7,7,0.001466,0.118812
电话,0.085813,0.038263,0.021886,0.168191,100,2.242696,693,871,3,12,-0.016042,0.059406
坚定,0.085795,0.042938,-0.002222,0.163141,100,1.998109,140,366,4,15,0.002116,0.118812
边上,0.085785,0.043903,-0.002626,0.161889,100,1.953969,332,642,2,5,-0.013515,0.069307
按照,0.085682,0.038180,0.012263,0.155235,100,2.244163,172,740,0,9,-0.000577,0.069307
说得,0.085623,0.042132,0.005695,0.171475,100,2.032263,1044,1046,32,36,-0.002106,0.099010
亲手,0.085538,0.041360,-0.006125,0.164551,100,2.068157,97,187,3,6,-0.000915,0.069307
是从,0.085492,0.039528,0.016175,0.160360,100,2.162807,622,713,14,27,0.000062,0.049505
大成,0.085390,0.038682,0.012940,0.163738,100,2.207470,60,2315,0,42,0.002467,0.079208
见到,0.085368,0.039976,0.016790,0.155929,100,2.135465,486,942,12,38,-0.002426,0.069307
处理,0.085207,0.036875,0.029249,0.158665,100,2.310687,70,638,0,8,-0.005076,0.089109
透过,0.085188,0.039291,0.010723,0.164515,100,2.168148,59,195,4,5,0.002065,0.108911
熬煎,0.085149,0.041774,0.006377,0.153804,100,2.038324,10,30,0,5,-0.000037,0.099010
成长,0.085142,0.040783,0.008482,0.170462,100,2.087672,35,167,1,6,-0.003183,0.079208
怨气,0.085086,0.040166,0.016686,0.170865,100,2.118353,33,59,9,14,-0.003610,0.069307
塞进,0.085031,0.039251,0.010035,0.158153,100,2.166332,39,91,2,5,-0.000968,0.059406
身边,0.084935,0.037157,0.005850,0.153421,100,2.285822,1276,1547,20,28,-0.003725,0.089109
跟着,0.084726,0.035468,0.027136,0.169514,100,2.388780,1403,2825,22,45,-0.002212,0.059406
一遍,0.084714,0.037874,0.007108,0.157203,100,2.236762,622,1192,13,25,0.001317,0.108911
哆嗦,0.084628,0.040182,0.013635,0.156829,100,2.106134,126,308,2,19,0.001078,0.138614
联想,0.084587,0.041112,0.010942,0.155806,100,2.057497,110,113,2,7,0.006245,0.108911
着急,0.084576,0.040668,0.008190,0.162326,100,2.079668,359,775,37,88,0.000603,0.089109
前方,0.084534,0.044030,0.001656,0.177880,100,1.919921,62,256,1,10,-0.005514,0.089109
不慌不忙,0.084334,0.033153,0.016926,0.156470,100,2.543765,61,290,3,8,0.000021,0.118812
怀里,0.084326,0.037701,0.012579,0.152276,100,2.236684,455,767,3,18,-0.010225,0.079208
亲切,0.084099,0.035107,0.012427,0.148642,100,2.395484,303,735,5,31,0.005285,0.138614
发火,0.083916,0.042045,0.005960,0.168467,100,1.995876,39,143,1,11,-0.001786,0.069307
政府,0.083881,0.041628,0.002842,0.157168,100,2.015000,505,1622,6,12,-0.000503,0.138614
大声,0.083851,0.039642,0.010991,0.158637,100,2.115179,810,1288,8,23,0.005727,0.118812
不论,0.083640,0.039069,0.018741,0.150276,100,2.140829,194,537,3,9,-0.003312,0.118812
长期,0.083597,0.043212,0.010116,0.167006,100,1.934611,51,226,0,5,0.008254,0.079208
转转,0.083584,0.039513,0.006959,0.156139,100,2.115365,15,80,0,5,-0.004369,0.059406
两只手,0.083555,0.047531,-0.001518,0.165896,100,1.757896,290,496,2,20,0.001464,0.079208
静静,0.083341,0.045283,-0.004516,0.156474,100,1.840443,74,89,0,6,-0.004673,0.089109
石柱,0.083299,0.041677,0.001037,0.162538,100,1.998670,11,746,0,21,-0.011301,0.049505
激昂,0.083112,0.038746,0.004635,0.160752,100,2.145040,43,97,0,8,0.000670,0.128713
道理,0.083088,0.043422,0.006062,0.166607,100,1.913491,721,1154,11,36,0.007568,0.108911
妈的,0.083064,0.033627,0.024432,0.156164,100,2.470157,210,342,6,19,-0.008977,0.069307
鸡蛋,0.082711,0.039393,0.009308,0.155277,100,2.099627,177,315,2,6,-0.000959,0.069307
个事,0.082669,0.043760,-0.009814,0.168618,100,1.889163,103,193,1,5,-0.010691,0.039604
端详,0.082647,0.040192,0.005888,0.152082,100,2.056327,106,189,2,6,0.005887,0.099010
一块儿,0.082318,0.039281,0.020597,0.167665,100,2.095586,675,1460,4,16,-0.001344,0.079208
来说,0.082176,0.038255,0.002364,0.157315,100,2.148127,506,1253,6,21,0.008154,0.138614
天黑,0.082147,0.037238,0.014641,0.151205,100,2.205988,99,348,0,6,-0.006910,0.128713
打得,0.082117,0.036497,0.014402,0.148489,100,2.249988,305,783,2,7,0.004230,0.128713
半夜,0.082070,0.041225,-0.001182,0.167616,100,1.990796,247,431,3,8,-0.001472,0.099010
冬天,0.081902,0.037681,-0.001542,0.149047,100,2.173589,362,481,0,6,-0.003861,0.079208
铁锁,0.081877,0.046413,-0.003823,0.184053,100,1.764099,7,849,0,6,0.002448,0.079208
胸膛,0.081649,0.036852,0.004173,0.157241,100,2.215618,226,409,7,10,-0.000550,0.069307
受不了,0.081451,0.035713,0.013829,0.152998,100,2.280698,165,209,0,7,0.004341,0.118812
闷热,0.081251,0.036583,0.008493,0.154666,100,2.220973,23,62,1,6,-0.003447,0.108911
明理,0.081086,0.043062,0.003074,0.173300,100,1.883008,21,273,0,10,-0.003821,0.099010
进屋,0.081050,0.037962,0.005222,0.148123,100,2.135038,253,608,2,6,-0.001943,0.069307
夜里,0.080946,0.039127,0.009252,0.154748,100,2.068821,678,998,12,13,-0.005232,0.099010
送来,0.080909,0.044008,-0.010904,0.167012,100,1.838513,400,467,4,8,-0.003753,0.069307
冷汗,0.080888,0.038990,0.015344,0.153871,100,2.074611,79,133,6,7,0.006872,0.118812
气氛,0.080875,0.037060,0.020072,0.165300,100,2.182278,97,362,1,6,0.002622,0.118812
窗口,0.080702,0.040335,0.005197,0.160447,100,2.000763,221,327,1,8,-0.007400,0.118812
记着,0.080601,0.039632,0.015006,0.147959,100,2.033743,117,158,8,5,-0.006642,0.069307
头脑,0.080388,0.041840,0.010293,0.163200,100,1.921339,295,401,7,14,-0.000501,0.099010
时刻,0.080164,0.043325,-0.002660,0.157905,100,1.850309,142,510,6,23,0.009253,0.108911
按捺不住,0.080093,0.034007,0.016905,0.147480,100,2.355206,14,44,0,21,-0.000471,0.089109
哪个,0.079770,0.033832,0.006170,0.144739,100,2.357784,352,834,3,9,-0.009681,0.099010
跟前,0.079764,0.044802,-0.007908,0.156412,100,1.780375,651,2023,15,21,0.005751,0.138614
意见,0.079690,0.040203,0.015398,0.160521,100,1.982184,699,2658,5,28,-0.004695,0.108911
声说,0.079282,0.033814,0.010019,0.142949,100,2.344628,389,893,6,14,-0.012833,0.059406
复杂,0.079213,0.038841,-0.005197,0.147785,100,2.039442,222,598,12,26,0.004046,0.138614
抓起,0.079209,0.043200,-0.010099,0.161631,100,1.833524,76,222,4,7,-0.008423,0.049505
唠叨,0.079093,0.040732,0.003313,0.153613,100,1.941800,38,80,1,5,0.002430,0.089109
搅动,0.079074,0.039126,-0.000200,0.141371,100,2.021039,23,13,3,7,0.003289,0.138614
听听,0.079014,0.038038,0.015348,0.150147,100,2.077242,240,634,7,13,-0.001808,0.118812
家里,0.078620,0.037484,0.007525,0.153373,100,2.097438,3693,3676,37,56,-0.006102,0.089109
火光,0.078607,0.038472,-0.001785,0.157344,100,2.043210,168,346,7,8,0.001275,0.128713
形成,0.078559,0.036728,0.011666,0.139383,100,2.138906,96,222,6,5,0.003855,0.128713
事体,0.078519,0.033265,0.016303,0.145369,100,2.360403,55,1133,0,26,0.003062,0.128713
怀念,0.078429,0.040283,0.007379,0.146307,100,1.946968,68,94,1,7,-0.003219,0.128713
打了个,0.078418,0.042294,-0.008952,0.170406,100,1.854113,142,375,3,16,-0.000660,0.069307
冒火,0.078371,0.037459,0.013224,0.150380,100,2.092155,16,110,2,41,0.008522,0.217822
回味,0.078366,0.034923,0.012298,0.149305,100,2.244001,35,59,3,10,0.004390,0.108911
算盘,0.078274,0.039804,0.012733,0.164866,100,1.966457,74,208,7,19,-0.002990,0.089109
熟悉,0.078228,0.045924,-0.006386,0.172167,100,1.703426,269,750,8,16,-0.005055,0.108911
这儿,0.078189,0.040363,0.004514,0.159435,100,1.937131,1940,2929,14,79,-0.008498,0.089109
姐夫,0.078126,0.038506,-0.000222,0.153241,100,2.028948,81,239,0,8,-0.011413,0.099010
头上,0.078112,0.039091,0.007306,0.143205,100,1.998207,1124,1457,18,21,-0.000210,0.108911
发酸,0.078082,0.042214,0.002469,0.149781,100,1.849650,39,44,11,14,0.001831,0.108911
轻轻地,0.077959,0.034729,0.017480,0.145408,100,2.244775,702,787,15,17,0.000749,0.089109
思考,0.077832,0.038501,0.007805,0.151562,100,2.021557,33,237,0,9,0.003838,0.118812
半截,0.077773,0.041776,0.004229,0.170245,100,1.861665,162,292,2,12,-0.008378,0.089109
赞扬,0.077768,0.040789,0.006447,0.154156,100,1.906564,26,88,0,12,0.006967,0.108911
想法,0.077704,0.038560,0.009153,0.146800,100,2.015124,245,900,15,52,-0.001375,0.108911
巨大,0.077695,0.038177,0.007806,0.146881,100,2.035097,151,361,2,17,0.005426,0.128713
多么,0.077544,0.041331,0.009097,0.163772,100,1.876164,1184,1772,29,60,0.005454,0.158416
站长,0.077514,0.042012,-0.007526,0.153371,100,1.845023,16,243,0,7,0.001118,0.128713
想来想去,0.077475,0.041159,-0.002427,0.155384,100,1.882338,67,141,1,6,-0.010270,0.049505
争吵,0.077467,0.038723,-0.000795,0.150177,100,2.000528,109,178,1,7,0.001462,0.089109
媳妇,0.077327,0.040813,0.007110,0.144136,100,1.894664,771,1876,7,38,-0.004098,0.069307
经历,0.077258,0.042880,0.001830,0.155410,100,1.801727,238,313,8,6,0.002668,0.148515
一根,0.077074,0.044322,-0.005681,0.164014,100,1.738939,664,958,10,19,-0.003657,0.108911
坏事,0.077049,0.041481,0.004215,0.172020,100,1.857460,176,348,0,10,-0.005404,0.138614
人们,0.076871,0.042282,0.001123,0.173136,100,1.818066,2917,5688,78,155,0.000709,0.099010
快点,0.076801,0.037301,0.000675,0.137017,100,2.058974,95,304,0,5,-0.004064,0.118812
反正,0.076777,0.040738,0.007482,0.151197,100,1.884655,708,1203,16,28,-0.010519,0.108911
这回,0.076628,0.041795,0.004084,0.158219,100,1.833397,520,1394,9,31,-0.012126,0.099010
集中,0.076455,0.043803,-0.005978,0.161152,100,1.745415,168,692,3,7,-0.002695,0.099010
打好,0.076410,0.040794,-0.012540,0.149273,100,1.873093,39,144,3,6,-0.007290,0.118812
铺上,0.076346,0.038022,0.014270,0.153660,100,2.007915,39,113,0,6,-0.001942,0.118812
委员,0.076336,0.040072,-0.005908,0.150056,100,1.904940,201,585,1,7,-0.001679,0.108911
要命,0.076204,0.043267,0.000857,0.166005,100,1.761247,86,118,5,6,0.002552,0.118812
哪儿,0.076112,0.036228,0.009651,0.160684,100,2.100929,670,1042,11,16,-0.014274,0.089109
各种,0.076075,0.038663,0.010624,0.152036,100,1.967631,525,711,13,14,0.007420,0.128713
眼窝,0.076036,0.036556,0.011781,0.145562,100,2.080012,14,155,0,5,-0.002974,0.108911
无法,0.076018,0.037939,0.006622,0.140123,100,2.003697,555,408,19,19,0.003228,0.089109
娘家,0.075993,0.039291,-0.006629,0.156101,100,1.934108,173,280,1,5,-0.014783,0.029703
经过,0.075834,0.042334,-0.011245,0.163247,100,1.791303,1371,1857,16,31,0.010122,0.099010
没底,0.075827,0.035094,0.008139,0.141380,100,2.160672,8,34,0,15,0.000819,0.089109
一颗,0.075814,0.038897,0.004071,0.160353,100,1.949107,480,642,17,20,-0.005953,0.069307
阿贵,0.075786,0.039312,0.008265,0.144941,100,1.927821,6,234,0,6,-0.001890,0.079208
伸出,0.075785,0.043645,0.006183,0.161935,100,1.736387,315,568,4,5,-0.005458,0.049505
